,usage_date,acct_ttl_unit_hours,z5,z10,z15
59,2016-03-01 00:00:00+00:00,14304.0,0.0,0.8281709208263525,1.1980459609429217
60,2016-03-02 00:00:00+00:00,14304.0,0.0,0.6836190067738065,1.054510931735878
61,2016-03-03 00:00:00+00:00,14304.0,0.0,0.5496127176956328,0.9308017476814427
62,2016-03-04 00:00:00+00:00,14304.0,0.0,0.4170288281141552,0.8207103909437252
63,2016-03-05 00:00:00+00:00,14304.0,0.0,0.3015113445777575,0.7229792562550672
64,2016-03-06 00:00:00+00:00,14304.0,0.0,0.0,0.6272924297537574
65,2016-03-07 00:00:00+00:00,14304.0,0.0,0.0,0.5342967087424157
66,2016-03-08 00:00:00+00:00,14304.0,0.0,0.0,0.4404761904761958
67,2016-03-09 00:00:00+00:00,14522.933333333334,2.041241452319315,3.015113445777636,1.985031131146933
68,2016-03-10 00:00:00+00:00,14688.0,1.7266750650871434,2.5836364306352277,2.977386219555482
69,2016-03-11 00:00:00+00:00,14795.866666666667,1.4194568792818465,2.165150090659246,2.7242049224931266
70,2016-03-12 00:00:00+00:00,14880.0,1.206985564251739,1.868272512364124,2.368511129403206
71,2016-03-13 00:00:00+00:00,14880.0,0.8845975006108678,1.4672154050865116,1.9035864330950252
72,2016-03-14 00:00:00+00:00,14880.0,0.7295868929689989,1.2000842632412354,1.6007468446444844
73,2016-03-15 00:00:00+00:00,14787.733333333334,-0.3995820060255321,0.706095978414329,1.0821679703304774
74,2016-03-16 00:00:00+00:00,14688.0,-1.6906720298142905,0.2020851897945851,0.6052383317560696
75,2016-03-17 00:00:00+00:00,14688.0,-1.1946505616074106,0.0638906634534452,0.521148023413164
76,2016-03-18 00:00:00+00:00,14688.0,-0.8529176273989585,-0.12271489829646712,0.4382628870783047
77,2016-03-19 00:00:00+00:00,14688.0,-0.6019186385006284,-0.5036636206909054,0.35425425156707
78,2016-03-20 00:00:00+00:00,14688.0,-0.408248290463863,-0.8152452710506995,0.2660804816803561
79,2016-03-21 00:00:00+00:00,14688.0,0.0,-0.8152452710506995,0.16897624656725052
80,2016-03-22 00:00:00+00:00,14688.0,0.0,-0.6910214335193318,0.053759007728230467
81,2016-03-23 00:00:00+00:00,14688.0,0.0,-0.556689956831731,-0.10306102506258118
82,2016-03-24 00:00:00+00:00,14778.4,2.0412414523192908,0.861864910074423,0.4837367028445106
83,2016-03-25 00:00:00+00:00,14880.0,1.8189418252186964,2.4350686723226374,1.490112747198112
84,2016-03-26 00:00:00+00:00,14880.0,1.1985606381465934,1.8992733949302683,1.2939122146713695
85,2016-03-27 00:00:00+00:00,14880.0,0.8554982884693497,1.4842886732944878,1.1762921943777833
86,2016-03-28 00:00:00+00:00,14880.0,0.6039796123449933,1.210450819232599,1.1762921943777833
87,2016-03-29 00:00:00+00:00,15337.066666666666,1.9982587332048614,2.6607052900897514,3.201542161670772
88,2016-03-30 00:00:00+00:00,15648.0,1.7021517705356437,2.3931506538314773,2.9571680727542184
89,2016-03-31 00:00:00+00:00,15648.0,1.1433387564040423,1.7633450488022617,2.224554316574062
90,2016-04-01 00:00:00+00:00,15648.0,0.8181436516703098,1.4064889331313615,1.8162174932902337
91,2016-04-02 00:00:00+00:00,15648.0,0.5729686015428412,1.1617541348656264,1.5402288359177638
92,2016-04-03 00:00:00+00:00,15648.0,0.4082482904638678,0.9762423152355038,1.3339576284540033
93,2016-04-04 00:00:00+00:00,15648.0,0.0,0.8173949864947353,1.169510537901376
94,2016-04-05 00:00:00+00:00,15648.0,0.0,0.6738541019056716,1.0322644967103416
95,2016-04-06 00:00:00+00:00,15648.0,0.0,0.5401571269987462,0.9136896567610324
96,2016-04-07 00:00:00+00:00,15648.0,0.0,0.407037845502224,0.808480295872208
97,2016-04-08 00:00:00+00:00,15648.0,0.0,0.30151134457776013,0.7134123157791566
98,2016-04-09 00:00:00+00:00,15648.0,0.0,0.0,0.6206629066009178
99,2016-04-10 00:00:00+00:00,15648.0,0.0,0.0,0.527701620705342
100,2016-04-11 00:00:00+00:00,15648.0,0.0,0.0,0.43359444225378846
101,2016-04-12 00:00:00+00:00,15648.0,0.0,0.0,0.33336914508990523
102,2016-04-13 00:00:00+00:00,15648.0,0.0,0.0,0.2499999999999883
103,2016-04-14 00:00:00+00:00,15648.0,0.0,0.0,0.0
104,2016-04-15 00:00:00+00:00,15848.8,2.041241452319308,3.015113445777639,3.7500000000000138
105,2016-04-16 00:00:00+00:00,16032.0,1.771709799040272,2.6430013556158074,3.298818440727967
106,2016-04-17 00:00:00+00:00,16032.0,1.176770531307679,1.871953695337269,2.3820388310592047
107,2016-04-18 00:00:00+00:00,16032.0,0.8409875753883653,1.4676017907202152,1.91101257750545
108,2016-04-19 00:00:00+00:00,16032.0,0.5922254656028465,1.1985109465295087,1.605338044594974
109,2016-04-20 00:00:00+00:00,16032.0,0.4082482904638549,0.9957382586982663,1.3821100628329306
110,2016-04-21 00:00:00+00:00,16032.0,0.0,0.8298673698987338,1.2066919206969484
111,2016-04-22 00:00:00+00:00,16032.0,0.0,0.6851486367129467,1.0615763879738955
112,2016-04-23 00:00:00+00:00,16032.0,0.0,0.5510820614420248,0.9367065716989174
113,2016-04-24 00:00:00+00:00,16032.0,0.0,0.41855125158808154,0.8256921147148589
114,2016-04-25 00:00:00+00:00,16032.0,0.0,0.3015113445777517,0.7240645195059747
115,2016-04-26 00:00:00+00:00,16032.0,0.0,0.0,0.6283316310909014
116,2016-04-27 00:00:00+00:00,16032.0,0.0,0.0,0.5353262718584396
117,2016-04-28 00:00:00+00:00,16032.0,0.0,0.0,0.44154258965120846
118,2016-04-29 00:00:00+00:00,16032.0,0.0,0.0,0.3422701318393459
119,2016-04-30 00:00:00+00:00,16032.0,0.0,0.0,0.2500000000000149
120,2016-05-01 00:00:00+00:00,16032.0,0.0,0.0,0.0
121,2016-05-02 00:00:00+00:00,16032.0,0.0,0.0,0.0
122,2016-05-03 00:00:00+00:00,15929.066666666666,-2.0412414523193294,-3.01511344577762,-3.7500000000000355
123,2016-05-04 00:00:00+00:00,15840.0,-1.7593158838435732,-2.626617244402677,-3.2792169362243535
124,2016-05-05 00:00:00+00:00,15840.0,-1.1709307329924799,-1.8646963535787777,-2.3735132570959028
125,2016-05-06 00:00:00+00:00,15840.0,-0.8370465256240924,-1.463135475217579,-1.9058840697125257
126,2016-05-07 00:00:00+00:00,15840.0,-0.5889661649676067,-1.1953003998305751,-1.6017545133454467
127,2016-05-08 00:00:00+00:00,15840.0,-0.40824829046387967,-0.9931988906858552,-1.3793756884829063
128,2016-05-09 00:00:00+00:00,15840.0,0.0,-0.8277126466116653,-1.204478113218228
129,2016-05-10 00:00:00+00:00,15840.0,0.0,-0.6832054197386682,-1.0597035931021455
130,2016-05-11 00:00:00+00:00,15268.0,-2.0412414523193125,-2.787448820245175,-3.27769486550824
131,2016-05-12 00:00:00+00:00,14400.0,-1.8801136995318335,-2.751409375690255,-3.34770317658803
132,2016-05-13 00:00:00+00:00,14400.0,-1.2256866067471586,-1.9299509463198181,-2.4074035104282734
133,2016-05-14 00:00:00+00:00,14400.0,-0.8731050771797316,-1.5051619963120737,-1.929292657556465
134,2016-05-15 00:00:00+00:00,14400.0,-0.6176703607699271,-1.2252585458463652,-1.6206850086742581
135,2016-05-16 00:00:00+00:00,14400.0,-0.4082482904638613,-1.0167360023861158,-1.3962509984750004
136,2016-05-17 00:00:00+00:00,14400.0,0.0,-0.8475505965751505,-1.220633074245448
137,2016-05-18 00:00:00+00:00,14541.066666666666,2.041241452319315,-0.5169578588221999,-0.9052678833165682
138,2016-05-19 00:00:00+00:00,14592.0,1.5600023304508273,-0.30505707544268645,-0.7318835294221606
139,2016-05-20 00:00:00+00:00,14592.0,1.0700232077212637,-0.14004332662664024,-0.6369975183423396
140,2016-05-21 00:00:00+00:00,14592.0,0.7658517813183076,0.18709944454721433,-0.545438647158642
141,2016-05-22 00:00:00+00:00,14592.0,0.5260329056535002,1.1387193450738098,-0.45411349833339837
142,2016-05-23 00:00:00+00:00,14592.0,0.408248290463863,0.9478752759204797,-0.3589552467595156
143,2016-05-24 00:00:00+00:00,14592.0,0.0,0.7887896960972399,-0.2528493459165567
144,2016-05-25 00:00:00+00:00,14592.0,0.0,0.6475965053373217,-0.1175226912019755
145,2016-05-26 00:00:00+00:00,14592.0,0.0,0.5142137458261116,0.15660059623139205
146,2016-05-27 00:00:00+00:00,14592.0,0.0,0.37823476299011116,0.7974267144042946
147,2016-05-28 00:00:00+00:00,14592.0,0.0,0.30151134457772055,0.6976295767381974
148,2016-05-29 00:00:00+00:00,14592.0,0.0,0.0,0.6028262068810323
149,2016-05-30 00:00:00+00:00,14592.0,0.0,0.0,0.5097755616734262
150,2016-05-31 00:00:00+00:00,14592.0,0.0,0.0,0.41454430361008676
151,2016-06-01 00:00:00+00:00,15069.0,2.041241452319315,3.0151134457776387,3.4881394233162903
152,2016-06-02 00:00:00+00:00,16377.6,1.96741292212631,2.9086018803389053,3.616289797880347
153,2016-06-03 00:00:00+00:00,16800.0,1.4687697258669714,2.23903055895223,2.8147276922443654
154,2016-06-04 00:00:00+00:00,16800.0,1.0225590214519191,1.6770882470331427,2.152632238139843
155,2016-06-05 00:00:00+00:00,16800.0,0.7358022350619896,1.3433948786619063,1.7679732102206607
156,2016-06-06 00:00:00+00:00,16800.0,0.5178196338167725,1.107571355137385,1.503412668694909
157,2016-06-07 00:00:00+00:00,16800.0,0.4082482904638718,0.923075281327831,1.303382961841524
158,2016-06-08 00:00:00+00:00,16800.0,0.0,0.7679411199975292,1.1424311105158287
159,2016-06-09 00:00:00+00:00,16800.0,0.0,0.629455203494928,1.0069079020385114
160,2016-06-10 00:00:00+00:00,16800.0,0.0,0.49870934729021943,0.8886179020045325
161,2016-06-11 00:00:00+00:00,16800.0,0.0,0.37308788272771254,0.7821474891698194
162,2016-06-12 00:00:00+00:00,16800.0,0.0,0.30151134457777534,0.683554678298676
163,2016-06-13 00:00:00+00:00,16271.0,-2.0412414523193094,-3.0151134457776427,0.05729294554216416
164,2016-06-14 00:00:00+00:00,15360.0,-1.9027082885360214,-2.8189841073794932,-1.0720101959725434
165,2016-06-15 00:00:00+00:00,15360.0,-1.235391966284669,-1.9465353336739686,-1.2528786544748518
166,2016-06-16 00:00:00+00:00,15360.0,-0.8792711095063319,-1.5126771985878875,-1.5098619701457472
167,2016-06-17 00:00:00+00:00,15360.0,-0.6222994373077811,-1.2305533329029854,-1.6220843683761377
168,2016-06-18 00:00:00+00:00,15360.0,-0.4082482904638647,-1.0208559141004927,-1.4094725905447725
169,2016-06-19 00:00:00+00:00,15360.0,0.0,-0.8509882611301667,-1.2287384350294932
170,2016-06-20 00:00:00+00:00,15360.0,0.0,-0.7039794931673956,-1.0801492230077014
171,2016-06-21 00:00:00+00:00,15360.0,0.0,-0.5688428455263987,-0.9529169399240673
172,2016-06-22 00:00:00+00:00,15360.0,0.0,-0.43617373119310404,-0.8402753991986303
173,2016-06-23 00:00:00+00:00,15360.0,0.0,-0.3015113445777642,-0.7375557428412588
174,2016-06-24 00:00:00+00:00,16939.733333333334,2.041241452319316,3.0151134457776356,1.5185182903189538
175,2016-06-25 00:00:00+00:00,17952.0,1.6879221793762758,2.5328902492791876,2.3688204439689224
176,2016-06-26 00:00:00+00:00,17952.0,1.1363022274831853,1.8221239280769308,2.0039506068039405
177,2016-06-27 00:00:00+00:00,17944.266666666666,0.8089754818215402,1.4321662512678393,1.742701957979737
178,2016-06-28 00:00:00+00:00,17949.86666666667,0.568875110680874,1.1762407416071026,1.5540471658969415
179,2016-06-29 00:00:00+00:00,17952.0,0.41302180514556985,0.9793858040295366,1.3645541204199072
180,2016-06-30 00:00:00+00:00,17952.0,0.5300228661978055,0.815948013910276,1.192449013932815
181,2016-07-01 00:00:00+00:00,17550.933333333334,-2.0408963951894648,0.37254775897565945,0.7739051155229147
182,2016-07-02 00:00:00+00:00,17184.0,-1.7737239798971804,-0.09624851966817892,0.4065254971749883
183,2016-07-03 00:00:00+00:00,17184.0,-1.177265489797877,-0.3322517747563068,0.3267103282366761
184,2016-07-04 00:00:00+00:00,16690.666666666664,-1.4704185794573277,-1.8155343583586228,-0.16620416324063558
185,2016-07-05 00:00:00+00:00,16032.0,-1.5899505850611122,-2.236050529528999,-0.8227229309395065
186,2016-07-06 00:00:00+00:00,16032.0,-1.1671540536642024,-1.6814554222179412,-0.9060838210519423
187,2016-07-07 00:00:00+00:00,16808.0,0.2930841523527321,-0.5377669710686253,-0.26151044783466076
188,2016-07-08 00:00:00+00:00,17472.0,1.3054983550357733,0.43433004640356315,0.3489465785326729
189,2016-07-09 00:00:00+00:00,17472.0,1.117558331510767,0.5248719649775174,0.23337134479154667
190,2016-07-10 00:00:00+00:00,17472.0,0.8362033794547267,0.6331941213552332,0.1852785437309998
191,2016-07-11 00:00:00+00:00,18230.0,1.3157307850638535,1.6914158200736842,1.2707310259721094
192,2016-07-12 00:00:00+00:00,18912.0,1.6126093129119665,1.9665396682923177,1.9274921014713253
193,2016-07-13 00:00:00+00:00,18912.0,1.1752458809433248,1.5350653973029793,1.6801298387762886
194,2016-07-14 00:00:00+00:00,18930.666666666664,0.858121218905882,1.2678817236800648,1.5082201401766475
195,2016-07-15 00:00:00+00:00,18912.0,0.5839775160160942,1.0365017978524589,1.3379611559541762
196,2016-07-16 00:00:00+00:00,18912.0,0.39477216092305284,0.8895572526648746,1.2130776415895732
197,2016-07-17 00:00:00+00:00,18912.0,-0.4082482904637039,0.7963042193678822,1.0824588987596497
198,2016-07-18 00:00:00+00:00,18912.0,-0.4082482904637039,0.6807545023141847,0.9586120933637741
199,2016-07-19 00:00:00+00:00,18912.0,-0.4082482904637039,0.5467312526454086,0.8493077376114762
200,2016-07-20 00:00:00+00:00,18912.0,0.0,0.41364175779580126,0.7458278789352326
201,2016-07-21 00:00:00+00:00,18912.0,0.0,0.29235056186876157,0.6641197112928849
202,2016-07-22 00:00:00+00:00,18912.0,0.0,-0.30151134457752854,0.607545339777004
203,2016-07-23 00:00:00+00:00,18912.0,0.0,-0.30151134457752854,0.5323660947983755
204,2016-07-24 00:00:00+00:00,18912.0,0.0,-0.30151134457752854,0.4383825864315089
205,2016-07-25 00:00:00+00:00,18912.0,0.0,0.0,0.33847965622922693
206,2016-07-26 00:00:00+00:00,18912.0,0.0,0.0,0.24262436919374408
207,2016-07-27 00:00:00+00:00,18912.0,0.0,0.0,-0.2500000000002923
208,2016-07-28 00:00:00+00:00,18912.0,0.0,0.0,-0.2500000000002923
209,2016-07-29 00:00:00+00:00,18912.0,0.0,0.0,-0.2500000000002923
210,2016-07-30 00:00:00+00:00,18912.0,0.0,0.0,0.0
211,2016-07-31 00:00:00+00:00,18912.0,0.0,0.0,0.0
212,2016-08-01 00:00:00+00:00,18912.0,0.0,0.0,0.0
213,2016-08-02 00:00:00+00:00,19900.0,2.041241452319312,3.0151134457776423,3.75
214,2016-08-03 00:00:00+00:00,20352.0,1.6101730376277246,2.431834010857954,3.047007207347775
215,2016-08-04 00:00:00+00:00,20352.0,1.09666763875233,1.774167149848916,2.267652532821683
216,2016-08-05 00:00:00+00:00,19354.0,-0.4144562564505738,0.08329036720496227,0.32788583489374357
217,2016-08-06 00:00:00+00:00,18912.0,-1.0773862878781533,-0.6503287729227791,-0.5116538553193464
218,2016-08-07 00:00:00+00:00,18912.0,-1.0773862878781533,-0.6503287729227791,-0.5116538553193464
219,2016-08-08 00:00:00+00:00,18912.0,-0.782489243029316,-0.6503287729227791,-0.5116538553193464
220,2016-08-09 00:00:00+00:00,18912.0,-0.5413450323943566,-0.6503287729227791,-0.5116538553193464
221,2016-08-10 00:00:00+00:00,18912.0,-0.4082482904638697,-0.6503287729227791,-0.5116538553193464
222,2016-08-11 00:00:00+00:00,19018.666666666668,2.041241452319329,-0.49439449098689797,-0.32353881394197914
223,2016-08-12 00:00:00+00:00,19104.0,1.7407765595569797,-0.3872020325747579,-0.18507321419314285
224,2016-08-13 00:00:00+00:00,19104.0,1.16210059655561,-0.27740447088978465,-0.21018523214104265
225,2016-08-14 00:00:00+00:00,19104.0,0.8310470921713162,-0.09718480482455061,-0.23594321803993265
226,2016-08-15 00:00:00+00:00,19104.0,0.5839527438950082,0.5156657807743412,-0.2624267446436288
227,2016-08-16 00:00:00+00:00,19104.0,0.40824829046388034,0.9893439581817454,-0.28972505685530925
228,2016-08-17 00:00:00+00:00,19104.0,0.0,0.8244356479665579,-0.3179389311071526
229,2016-08-18 00:00:00+00:00,19104.0,0.0,0.6802434305507071,-0.23054851147499084
230,2016-08-19 00:00:00+00:00,19104.0,0.0,0.5463583647081691,-0.08169826493414276
231,2016-08-20 00:00:00+00:00,19104.0,0.0,0.4136269631303707,0.41561698027650584
232,2016-08-21 00:00:00+00:00,19104.0,0.0,0.30151134457777645,0.7205882352941043
233,2016-08-22 00:00:00+00:00,19104.0,0.0,0.0,0.624999999999986
234,2016-08-23 00:00:00+00:00,19104.0,0.0,0.0,0.5320212910212236
235,2016-08-24 00:00:00+00:00,19104.0,0.0,0.0,0.4381114291655341
236,2016-08-25 00:00:00+00:00,19104.0,0.0,0.0,0.3384682223298066
237,2016-08-26 00:00:00+00:00,19104.0,0.0,0.0,0.2499999999999467
238,2016-08-27 00:00:00+00:00,19104.0,0.0,0.0,0.0
239,2016-08-28 00:00:00+00:00,19104.0,0.0,0.0,0.0
240,2016-08-29 00:00:00+00:00,19104.0,0.0,0.0,0.0
241,2016-08-30 00:00:00+00:00,19104.0,0.0,0.0,0.0
242,2016-08-31 00:00:00+00:00,19104.0,0.0,0.0,0.0
243,2016-09-01 00:00:00+00:00,19104.0,0.0,0.0,0.0
244,2016-09-02 00:00:00+00:00,19104.0,0.0,0.0,0.0
245,2016-09-03 00:00:00+00:00,19104.0,0.0,0.0,0.0
246,2016-09-04 00:00:00+00:00,19104.0,0.0,0.0,0.0
247,2016-09-05 00:00:00+00:00,19104.0,0.0,0.0,0.0
248,2016-09-06 00:00:00+00:00,19104.0,0.0,0.0,0.0
249,2016-09-07 00:00:00+00:00,19104.0,0.0,0.0,0.0
250,2016-09-08 00:00:00+00:00,19104.0,0.0,0.0,0.0
251,2016-09-09 00:00:00+00:00,19104.0,0.0,0.0,0.0
252,2016-09-10 00:00:00+00:00,19104.0,0.0,0.0,0.0
253,2016-09-11 00:00:00+00:00,19104.0,0.0,0.0,0.0
254,2016-09-12 00:00:00+00:00,19104.0,0.0,0.0,0.0
255,2016-09-13 00:00:00+00:00,19104.0,0.0,0.0,0.0
256,2016-09-14 00:00:00+00:00,19104.0,0.0,0.0,0.0
257,2016-09-15 00:00:00+00:00,19104.0,0.0,0.0,0.0
258,2016-09-16 00:00:00+00:00,19104.0,0.0,0.0,0.0
259,2016-09-17 00:00:00+00:00,19104.0,0.0,0.0,0.0
260,2016-09-18 00:00:00+00:00,19104.0,0.0,0.0,0.0
261,2016-09-19 00:00:00+00:00,19104.0,0.0,0.0,0.0
262,2016-09-20 00:00:00+00:00,19104.0,0.0,0.0,0.0
263,2016-09-21 00:00:00+00:00,19104.0,0.0,0.0,0.0
264,2016-09-22 00:00:00+00:00,19104.0,0.0,0.0,0.0
265,2016-09-23 00:00:00+00:00,19104.0,0.0,0.0,0.0
266,2016-09-24 00:00:00+00:00,19104.0,0.0,0.0,0.0
267,2016-09-25 00:00:00+00:00,19104.0,0.0,0.0,0.0
268,2016-09-26 00:00:00+00:00,19104.0,0.0,0.0,0.0
269,2016-09-27 00:00:00+00:00,19104.0,0.0,0.0,0.0
270,2016-09-28 00:00:00+00:00,19104.0,0.0,0.0,0.0
271,2016-09-29 00:00:00+00:00,19104.0,0.0,0.0,0.0
272,2016-09-30 00:00:00+00:00,19104.0,0.0,0.0,0.0
273,2016-10-01 00:00:00+00:00,19104.0,0.0,0.0,0.0
274,2016-10-02 00:00:00+00:00,19104.0,0.0,0.0,0.0
275,2016-10-03 00:00:00+00:00,19104.0,0.0,0.0,0.0
276,2016-10-04 00:00:00+00:00,19104.0,0.0,0.0,0.0
277,2016-10-05 00:00:00+00:00,19104.0,0.0,0.0,0.0
278,2016-10-06 00:00:00+00:00,19104.0,0.0,0.0,0.0
279,2016-10-07 00:00:00+00:00,19104.0,0.0,0.0,0.0
280,2016-10-08 00:00:00+00:00,19104.0,0.0,0.0,0.0
281,2016-10-09 00:00:00+00:00,19104.0,0.0,0.0,0.0
282,2016-10-10 00:00:00+00:00,19680.0,2.041241452319315,3.0151134457776383,3.75
283,2016-10-11 00:00:00+00:00,19104.0,-0.408248290463863,-0.30151134457776174,-0.25
284,2016-10-12 00:00:00+00:00,19104.0,-0.408248290463863,-0.30151134457776174,-0.25
285,2016-10-13 00:00:00+00:00,19104.0,-0.408248290463863,-0.30151134457776174,-0.25
286,2016-10-14 00:00:00+00:00,19104.0,-0.408248290463863,-0.30151134457776174,-0.25
287,2016-10-15 00:00:00+00:00,19104.0,-0.408248290463863,-0.30151134457776174,-0.25
288,2016-10-16 00:00:00+00:00,19104.0,0.0,-0.30151134457776174,-0.25
289,2016-10-17 00:00:00+00:00,19104.0,0.0,-0.30151134457776174,-0.25
290,2016-10-18 00:00:00+00:00,19104.0,0.0,-0.30151134457776174,-0.25
291,2016-10-19 00:00:00+00:00,19104.0,0.0,-0.30151134457776174,-0.25
292,2016-10-20 00:00:00+00:00,19104.0,0.0,-0.30151134457776174,-0.25
293,2016-10-21 00:00:00+00:00,19104.0,0.0,0.0,-0.25
294,2016-10-22 00:00:00+00:00,19104.0,0.0,0.0,-0.25
295,2016-10-23 00:00:00+00:00,19104.0,0.0,0.0,-0.25
296,2016-10-24 00:00:00+00:00,19104.0,0.0,0.0,-0.25
297,2016-10-25 00:00:00+00:00,19104.0,0.0,0.0,-0.25
298,2016-10-26 00:00:00+00:00,19104.0,0.0,0.0,0.0
299,2016-10-27 00:00:00+00:00,19104.0,0.0,0.0,0.0
300,2016-10-28 00:00:00+00:00,19104.0,0.0,0.0,0.0
301,2016-10-29 00:00:00+00:00,19104.0,0.0,0.0,0.0
302,2016-10-30 00:00:00+00:00,19104.0,0.0,0.0,0.0
303,2016-10-31 00:00:00+00:00,19104.0,0.0,0.0,0.0
304,2016-11-01 00:00:00+00:00,19104.0,0.0,0.0,0.0
305,2016-11-02 00:00:00+00:00,19104.0,0.0,0.0,0.0
306,2016-11-03 00:00:00+00:00,19104.0,0.0,0.0,0.0
307,2016-11-04 00:00:00+00:00,19104.0,0.0,0.0,0.0
308,2016-11-05 00:00:00+00:00,19104.0,0.0,0.0,0.0
309,2016-11-06 00:00:00+00:00,19104.0,0.0,0.0,0.0
310,2016-11-07 00:00:00+00:00,19104.0,0.0,0.0,0.0
311,2016-11-08 00:00:00+00:00,19104.0,0.0,0.0,0.0
312,2016-11-09 00:00:00+00:00,19104.0,0.0,0.0,0.0
313,2016-11-10 00:00:00+00:00,19104.0,0.0,0.0,0.0
